,Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,number of change
8442,8443,15/11/20,8:00 AM,Punjab***,0,0,130406,4428,140605,5771
