,Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,number of change
8260,8261,10/11/20,8:00 AM,Maharashtra***,0,0,1581373,45325,1723135,96437
